episode,task_name,task_index,total_reward,num_steps,final_best_fitness,mean_step_reward,mean_normalized_step_reward,num_updates,replay_size,actor_loss,critic_loss,alpha_loss,alpha,q_mean,log_prob,action_saturation
1606,BBOB_F1,0,57.76933544660006,99,3.0521119250229414e-24,0.583528640874748,0.3521387878844413,99,100000,-13.674424171447754,2.084529399871826,-12.745338439941406,0.0046788910403847694,13.803670883178711,27.62423324584961,0.0885416641831398
1607,BBOB_F1,0,59.72185067097531,99,4.510895468762925e-25,0.6032510168785384,0.4082856572509256,99,100000,-12.557761192321777,1.0289278030395508,-1.1990333795547485,0.004676437471061945,12.697007179260254,29.77651596069336,0.11406250298023224
1608,BBOB_F1,0,62.20145187387126,99,4.921051682194008e-26,0.6282974936754671,0.4795441751221364,99,100000,-12.282500267028809,2.4424357414245605,-17.27237892150879,0.004639350809156895,12.406774520874023,26.785409927368164,0.09791667014360428
1609,BBOB_F1,0,60.53056685318152,99,2.5539543697596293e-25,0.6114198672038536,0.4309242721724955,99,100000,-11.435307502746582,1.8097984790802002,27.317150115966797,0.004651638213545084,11.598482131958008,35.086280822753906,0.1328125
1610,BBOB_F1,0,60.73614256018601,99,1.7595400071405604e-25,0.6134963894968283,0.43657425229626423,99,100000,-12.532453536987305,1.9853358268737793,6.922344207763672,0.004548730328679085,12.674756050109863,31.283599853515625,0.11249999701976776
1611,BBOB_F1,0,56.16084722185719,99,2.1366216370453635e-23,0.5672812850692646,0.30430897945375335,99,100000,-12.498429298400879,1.8622925281524658,-6.720855236053467,0.004585307091474533,12.63028621673584,28.751869201660156,0.10468749701976776
1612,BBOB_F1,0,59.78635309557522,99,4.239059522304351e-25,0.6039025565209618,0.4087427602975174,99,100000,-13.565653800964355,1.5319231748580933,-8.162464141845703,0.004560177680104971,13.695569038391113,28.485708236694336,0.10520832985639572
1613,BBOB_F1,0,59.78213178829751,99,5.467948946818335e-25,0.6038599170535103,0.40835039945976687,99,100000,-12.132308959960938,1.6393203735351562,-2.3068180084228516,0.004595371428877115,12.268205642700195,29.57143783569336,0.10260416567325592
1614,BBOB_F1,0,53.21461826506281,99,4.884506829796363e-22,0.537521396616796,0.21864786219312612,99,100000,-11.91578197479248,2.768953800201416,14.203841209411621,0.004529482219368219,12.06358528137207,32.6317253112793,0.1197916641831398
1615,BBOB_F1,0,56.615242344082105,99,1.4352461416480474e-23,0.5718711347887081,0.31666163671584985,99,100000,-12.013391494750977,1.855194330215454,-6.564183712005615,0.004417806398123503,12.140588760375977,28.78934669494629,0.11927083134651184
1616,BBOB_F1,0,54.543088227129736,99,6.761986128005664e-23,0.5509402851225226,0.25667799812364395,99,100000,-11.967676162719727,1.3691270351409912,5.135038375854492,0.004357923753559589,12.102540016174316,30.944690704345703,0.11145833134651184
1617,BBOB_F1,0,58.052327850242825,99,2.62526586778003e-24,0.5863871500024528,0.3577808501922106,99,100000,-12.997623443603516,1.904670238494873,10.645045280456543,0.004395816009491682,13.138100624084473,31.96141242980957,0.10052083432674408
1618,BBOB_F1,0,57.40261163745222,99,5.977609688564807e-24,0.5798243599742646,0.33882612068557577,99,100000,-13.183761596679688,2.090334177017212,-8.135705947875977,0.004374627489596605,13.308465003967285,28.50220489501953,0.11041666567325592
1619,BBOB_F1,0,59.083881319040124,99,9.910087202521446e-25,0.5968068820105064,0.3871335567998791,99,100000,-10.742985725402832,1.7137603759765625,2.494349479675293,0.004286313429474831,10.873547554016113,30.457489013671875,0.125
1620,BBOB_F1,0,55.709512574451196,99,3.5882657274359826e-23,0.5627223492368808,0.28953623341900236,99,100000,-12.370940208435059,1.8709529638290405,17.701406478881836,0.004394416231662035,12.517040252685547,33.2612190246582,0.125
1621,BBOB_F1,0,60.72074433881639,99,1.3783892000223188e-25,0.6133408519072364,0.4339336448701795,99,100000,-12.894933700561523,2.2322816848754883,-12.536238670349121,0.004532148130238056,13.020363807678223,27.67701530456543,0.09947916865348816
1622,BBOB_F1,0,55.612740288896525,99,1.386172727985107e-23,0.5617448514029952,0.28625033480176465,99,100000,-13.127289772033691,1.7753773927688599,-10.403785705566406,0.004461568780243397,13.252582550048828,28.077665328979492,0.09583333134651184
1623,BBOB_F1,0,56.99895572967843,99,9.17128307403066e-24,0.5757470275725094,0.3260909770428632,99,100000,-13.31403923034668,1.850658655166626,-1.0522189140319824,0.004502352327108383,13.448180198669434,29.805269241333008,0.10989583283662796
1624,BBOB_F1,0,52.48428696574719,99,5.3315034993428325e-22,0.5301443127853253,0.19565327741400526,99,100000,-12.10720443725586,2.494199275970459,5.339015007019043,0.004661698825657368,12.251669883728027,30.994504928588867,0.11874999850988388
1625,BBOB_F1,0,61.410749471516944,99,1.4584873882000537e-25,0.6203106007223934,0.453059334198184,99,100000,-12.215408325195312,1.724906086921692,-0.9673500061035156,0.004721532575786114,12.356206893920898,29.819374084472656,0.12708333134651184
1626,BBOB_F1,0,61.25199726894687,99,1.4942961548849247e-25,0.6187070431206756,0.4481838208383895,99,100000,-13.223588943481445,1.7351173162460327,-0.8459956645965576,0.004607766401022673,13.361083030700684,29.842756271362305,0.11510416865348816
1627,BBOB_F1,0,62.548323987102314,99,2.6533568206297653e-26,0.6318012523949729,0.4852602310318772,99,100000,-12.763251304626465,2.283111095428467,-10.59365177154541,0.004517377354204655,12.889959335327148,28.038005828857422,0.10625000298023224
1628,BBOB_F1,0,64.62555047364432,99,5.855518019554246e-27,0.6527833381176195,0.5448021115158402,99,100000,-11.786314010620117,1.920639991760254,18.782773971557617,0.004461292177438736,11.9356050491333,33.470245361328125,0.13333334028720856
1629,BBOB_F1,0,52.476013417682275,99,9.16643765034146e-22,0.5300607415927505,0.19403905591281978,99,100000,-12.474611282348633,1.8386938571929932,8.194875717163086,0.004541066940873861,12.617722511291504,31.51905059814453,0.12083332985639572
1630,BBOB_F1,0,61.3874930196735,99,1.271309897467659e-25,0.620075687067409,0.45098980586644605,99,100000,-13.489277839660645,2.2417352199554443,15.31072998046875,0.004604247864335775,13.640454292297363,32.845272064208984,0.1197916641831398
1631,BBOB_F1,0,61.40568816769838,99,1.1526975205575895e-25,0.6202594764413978,0.45121226164861916,99,100000,-13.833215713500977,2.1288535594940186,-10.51732349395752,0.004606200382113457,13.962419509887695,28.04517364501953,0.11249999701976776
1632,BBOB_F1,0,58.71545739454994,99,9.967378278791911e-25,0.5930854282277771,0.373320300341694,99,100000,-12.569250106811523,1.5087268352508545,-8.81897258758545,0.004588666837662458,12.699413299560547,28.36200714111328,0.10000000149011612
1633,BBOB_F1,0,61.471573483866734,99,1.438813694053834e-25,0.6209249846855226,0.4525911962623269,99,100000,-10.787444114685059,1.442572832107544,10.757389068603516,0.004545480012893677,10.93287181854248,31.99445915222168,0.12656250596046448
1634,BBOB_F1,0,45.151895182910316,99,7.826593972941185e-19,0.4560797493223265,-0.018353118302365367,99,100000,-14.039180755615234,1.703721284866333,-13.653738021850586,0.004575310740619898,14.164855003356934,27.46543312072754,0.09583333134651184
1635,BBOB_F1,0,56.918683060808014,99,7.456718036024913e-24,0.5749361925334143,0.3209986059998505,99,100000,-13.146490097045898,2.2184786796569824,10.767738342285156,0.0046297707594931126,13.294631004333496,32.00313949584961,0.1276041716337204
1636,BBOB_F1,0,56.99005479878753,99,6.901122159876017e-24,0.575657119179672,0.32283481610960824,99,100000,-11.294554710388184,1.573315143585205,3.14572811126709,0.004575568251311779,11.434520721435547,30.583965301513672,0.13593749701976776
1637,BBOB_F1,0,58.85734409818843,99,1.3022909828230363e-24,0.5945186272544286,0.3765376760558924,99,100000,-11.848583221435547,1.7201945781707764,-0.19428133964538574,0.004451288376003504,11.981974601745605,29.96411895751953,0.11145833134651184
1638,BBOB_F1,0,57.336376762003916,99,8.782624694050598e-24,0.5791553208283224,0.33240977296268676,99,100000,-11.683158874511719,1.815330147743225,-2.5663623809814453,0.004477888345718384,11.815366744995117,29.52550506591797,0.1197916641831398
1639,BBOB_F1,0,58.164140725969105,99,2.6001723271279536e-24,0.587516572989587,0.35609152161354585,99,100000,-12.99715805053711,2.2472968101501465,10.402850151062012,0.004478413611650467,13.140109062194824,31.92339515686035,0.12135417014360428
1640,BBOB_F1,0,52.01137324041497,99,1.622164972970995e-21,0.5253674064688381,0.17843083511384206,99,100000,-11.992754936218262,2.345388412475586,1.6336262226104736,0.004558640532195568,12.130868911743164,30.30303192138672,0.12447916716337204
1641,BBOB_F1,0,58.58896462162881,99,2.7437545822355047e-24,0.591807723450796,0.3680290693839008,99,100000,-12.747600555419922,1.9937734603881836,2.6168041229248047,0.004608038812875748,12.888094902038574,30.486404418945312,0.1197916641831398
1642,BBOB_F1,0,57.21479240633342,99,7.504313998680186e-24,0.57792719602357,0.3281501094312127,99,100000,-12.973062515258789,2.1270928382873535,-7.322887420654297,0.004648070316761732,13.106163024902344,28.636672973632812,0.10625000298023224
1643,BBOB_F1,0,56.70494490044048,99,1.3076158864252668e-23,0.5727772212165705,0.31317087068662774,99,100000,-12.655714988708496,1.582747459411621,-6.735212326049805,0.0046303533017635345,12.788844108581543,28.746929168701172,0.1041666641831398
1644,BBOB_F1,0,58.62049965005425,99,1.1978099765115193e-24,0.5921262590914571,0.36822851333480505,99,100000,-13.247564315795898,1.7541409730911255,-1.8925821781158447,0.004638529848307371,13.385065078735352,29.647794723510742,0.10989583283662796
1645,BBOB_F1,0,61.58836181682938,99,6.822545257520818e-26,0.6221046648164583,0.45352915176862185,99,100000,-11.903593063354492,1.0892977714538574,16.268564224243164,0.004673718009144068,12.057979583740234,33.031917572021484,0.1354166716337204
1646,BBOB_F1,0,59.99982914215039,99,5.270999119437206e-25,0.6060588802237413,0.40746674823262374,99,100000,-14.289079666137695,2.5947580337524414,-5.053807258605957,0.00464610056951642,14.42410945892334,29.059162139892578,0.11302082985639572
1647,BBOB_F1,0,59.33499341049783,99,8.224819553863876e-25,0.5993433677828065,0.38804015852456125,99,100000,-12.195679664611816,1.6833407878875732,11.677774429321289,0.004740170668810606,12.348197937011719,32.1819953918457,0.12656250596046448
1648,BBOB_F1,0,64.29452071440073,99,3.279218901123198e-27,0.649439603175765,0.5307735053957933,99,100000,-12.257711410522461,1.4632420539855957,-7.290834903717041,0.004813347943127155,12.395514488220215,28.633785247802734,0.1119791641831398
1649,BBOB_F1,0,59.04779856646293,99,1.5667616420976473e-24,0.5964424097622519,0.37913106450545264,99,100000,-12.426595687866211,2.1665287017822266,-1.041724681854248,0.004769113380461931,12.568751335144043,29.80512237548828,0.1015625
1650,BBOB_F1,0,52.90469079984209,99,7.083810399543057e-22,0.534390816160021,0.2018644082875855,99,100000,-12.78493595123291,1.5889509916305542,-7.7571187019348145,0.004620100371539593,12.916913032531738,28.55736541748047,0.10833333432674408
1651,BBOB_F1,0,61.48141012328915,99,6.922259778458423e-26,0.6210243446796884,0.4488469361489844,99,100000,-12.69489860534668,1.3794342279434204,-3.310002326965332,0.00456489622592926,12.829075813293457,29.38579750061035,0.10625000298023224
1652,BBOB_F1,0,59.00028826642868,99,7.650046967866368e-25,0.5959625077417037,0.3770655167367641,99,100000,-12.866710662841797,3.2233870029449463,5.280187606811523,0.004531070124357939,13.007058143615723,30.97836685180664,0.10885416716337204
1653,BBOB_F1,0,48.46455347334035,99,5.2849944005190905e-20,0.4895409441751549,0.07314979128805364,99,100000,-12.53132438659668,1.5544309616088867,-14.922476768493652,0.0045677968300879,12.655731201171875,27.230701446533203,0.09427083283662796
1654,BBOB_F1,0,65.07595187722367,99,1.0892386737944464e-27,0.6573328472446835,0.5519186373673289,99,100000,-11.181243896484375,1.8326187133789062,2.6921470165252686,0.004455131478607655,11.317153930664062,30.497312545776367,0.12031249701976776
1655,BBOB_F1,0,54.46030345367451,99,1.1468230495358565e-22,0.5501040752896414,0.24560400550337463,99,100000,-10.242196083068848,1.608331322669983,22.597627639770508,0.004368324298411608,10.39140796661377,34.15901184082031,0.13177083432674408
1656,BBOB_F1,0,60.83110219299174,99,2.486644072928303e-25,0.6144555777069873,0.4290121502345023,99,100000,-13.178183555603027,2.055828809738159,22.394912719726562,0.004456997383385897,13.330251693725586,34.136634826660156,0.12604166567325592
1657,BBOB_F1,0,56.701253505942795,99,1.4171740850753755e-23,0.5727399344034626,0.3097851735262239,99,100000,-12.274848937988281,1.275221824645996,27.233112335205078,0.004674045834690332,12.43869400024414,35.0748176574707,0.13177083432674408
1658,BBOB_F1,0,58.864573194634204,99,6.985778573663172e-25,0.5945916484306486,0.3719559657480493,99,100000,-12.119367599487305,2.0629043579101562,5.5688018798828125,0.0048575554974377155,12.27013111114502,31.04529571533203,0.11822916567325592
1659,BBOB_F1,0,61.29709602360597,99,1.3919587514265097e-25,0.61916258609703,0.44176861918542143,99,100000,-12.022538185119629,1.7928705215454102,4.79125452041626,0.00491043645888567,12.174314498901367,30.90126609802246,0.125
1660,BBOB_F1,0,53.00605940343258,99,4.1097256110467113e-22,0.5354147414488141,0.20257835036836075,99,100000,-13.165718078613281,1.6300272941589355,4.498099327087402,0.0048792120069265366,13.316190719604492,30.84503936767578,0.10781250149011612
1661,BBOB_F1,0,59.70151751484305,99,5.81987668329057e-25,0.6030456314630612,0.395347234612599,99,100000,-12.630666732788086,1.5150859355926514,17.264026641845703,0.005013491027057171,12.797365188598633,33.25987243652344,0.12812499701976776
1662,BBOB_F1,0,54.59028991174992,99,6.335401604144596e-23,0.5514170698156557,0.2478917866934855,99,100000,-13.636922836303711,1.530230164527893,-9.621040344238281,0.00500272773206234,13.777920722961426,28.183942794799805,0.10104166716337204
1663,BBOB_F1,0,54.34678921481937,99,8.905836150091407e-23,0.5489574668163572,0.24071002666135616,99,100000,-12.66886043548584,1.9077931642532349,-13.762054443359375,0.004892148543149233,12.803016662597656,27.413036346435547,0.11041666567325592
1664,BBOB_F1,0,57.804895951641605,99,3.5503804877323515e-24,0.5838878378953698,0.34022910871246625,99,100000,-12.186444282531738,2.147663116455078,4.169037818908691,0.004844726528972387,12.33554458618164,30.78217315673828,0.11770833283662796
1665,BBOB_F1,0,56.7490918379914,99,9.4131057108023e-24,0.573223149878701,0.30958277633081016,99,100000,-12.132634162902832,1.7398831844329834,-15.180160522460938,0.004834920633584261,12.263928413391113,27.15289878845215,0.10520832985639572
1666,BBOB_F1,0,54.78847300130891,99,6.523515943035157e-23,0.5534189192051405,0.2529447161390714,99,100000,-12.921049118041992,1.4735780954360962,-8.00300407409668,0.004845116753131151,13.059144973754883,28.498401641845703,0.1041666641831398
1667,BBOB_F1,0,55.79428531542061,99,1.7491979936538192e-23,0.563578639549703,0.2818312162470527,99,100000,-11.435433387756348,2.0039498805999756,-16.48537826538086,0.004758809227496386,11.563579559326172,26.917085647583008,0.09791667014360428
1668,BBOB_F1,0,57.65845080049941,99,6.3384768382376164e-24,0.5824085939444384,0.3353514024557767,99,100000,-14.371596336364746,1.5224275588989258,3.0266833305358887,0.004728947766125202,14.516124725341797,30.56529998779297,0.10312499850988388
1669,BBOB_F1,0,54.64794127116111,99,1.0078392148750163e-22,0.5519994067794052,0.24834871784740548,99,100000,-12.7091646194458,1.8162825107574463,-15.702037811279297,0.00464275199919939,12.834898948669434,27.07720947265625,0.10572917014360428
1670,BBOB_F1,0,52.92602317451642,99,3.0665818755354485e-22,0.5346062946920852,0.19855471130760483,99,100000,-12.41781997680664,2.122903347015381,-13.470656394958496,0.004587874747812748,12.543996810913086,27.49810028076172,0.10312499850988388
1671,BBOB_F1,0,54.63046385862798,99,1.220818931524913e-22,0.5518228672588685,0.24757753811228536,99,100000,-10.467193603515625,1.7668136358261108,24.059734344482422,0.004664269275963306,10.627946853637695,34.48180389404297,0.12708333134651184
1672,BBOB_F1,0,65.52047925643456,99,1.83379793262014e-27,0.6618230227922679,0.5613001350252889,99,100000,-11.596452713012695,2.0998682975769043,2.4413862228393555,0.004726285580545664,11.740395545959473,30.4559383392334,0.11354167014360428
1673,BBOB_F1,0,59.68544239195584,99,7.314025251284295e-25,0.6028832564844023,0.3928136724978186,99,100000,-13.25524616241455,1.2450666427612305,-17.43702507019043,0.004802726209163666,13.383644104003906,26.733747482299805,0.10572917014360428
1674,BBOB_F1,0,48.06254870928996,99,5.819819181049287e-20,0.4854802899928279,0.05757787381729454,99,100000,-11.60782241821289,1.9820173978805542,0.7962167263031006,0.004685636144131422,11.749114990234375,30.14846420288086,0.11614583432674408
1675,BBOB_F1,0,54.84128574505355,99,6.16904416982979e-23,0.553952381263167,0.25294225071932086,99,100000,-11.020284652709961,1.6318728923797607,-2.692389965057373,0.004594977013766766,11.155888557434082,29.499778747558594,0.11770833283662796
1676,BBOB_F1,0,54.93381799423088,99,9.754680691811038e-23,0.5548870504467766,0.25547567284457473,99,100000,-12.719219207763672,1.5013666152954102,-10.555997848510742,0.004514638334512711,12.845829963684082,28.04534912109375,0.10520832985639572
1677,BBOB_F1,0,54.39790715290008,99,9.601994275678524e-23,0.5494738096252533,0.23985016391294708,99,100000,-13.575666427612305,1.8071742057800293,-11.49363899230957,0.0045229168608784676,13.701733589172363,27.870962142944336,0.09791667014360428
1678,BBOB_F1,0,59.53605504802775,99,7.666415600626287e-25,0.6013742934144217,0.3878010614522083,99,100000,-13.14383602142334,1.6467385292053223,-20.514549255371094,0.004417178686708212,13.259660720825195,26.21647834777832,0.0989583358168602
1679,BBOB_F1,0,54.99194412426793,99,7.713901617012655e-23,0.5554741830734133,0.25655407194574154,99,100000,-11.80793571472168,2.0336930751800537,0.7078738212585449,0.004435780458152294,11.941581726074219,30.13064956665039,0.12135417014360428
1680,BBOB_F1,0,54.969362407314684,99,3.039315887956427e-23,0.5552460849223705,0.255761957139944,99,100000,-13.58200740814209,1.5274661779403687,-16.59762954711914,0.004470555577427149,13.702402114868164,26.93221664428711,0.09687499701976776
1681,BBOB_F1,0,60.090095314850366,99,6.212144088314037e-25,0.6069706597459633,0.40318129941869557,99,100000,-10.915873527526855,1.5322774648666382,9.839476585388184,0.004438098985701799,11.057089805603027,31.816259384155273,0.11666666716337204
1682,BBOB_F1,0,53.85631735243887,99,2.3529739171141237e-22,0.5440032055801907,0.22328871776112427,99,100000,-11.797096252441406,1.403282642364502,-6.523093223571777,0.004394139628857374,11.923622131347656,28.798168182373047,0.10000000149011612
1683,BBOB_F1,0,59.60270396591591,99,9.0023076779528e-25,0.6020475148072312,0.38873218096773116,99,100000,-10.910683631896973,1.8189984560012817,15.065958023071289,0.004400759469717741,11.054890632629395,32.776512145996094,0.11093749850988388
1684,BBOB_F1,0,60.06007983721838,99,4.436321961485482e-25,0.6066674731032159,0.4016537723859681,99,100000,-12.665607452392578,1.066208839416504,-7.526879787445068,0.0044434694573283195,12.79273796081543,28.610332489013672,0.10885416716337204
1685,BBOB_F1,0,62.55210840374176,99,4.4977123939523064e-26,0.6318394788256745,0.47317555750526696,99,100000,-10.720422744750977,1.4487570524215698,17.229551315307617,0.004458379000425339,10.868355751037598,33.1829719543457,0.12343750149011612
1686,BBOB_F1,0,58.51200129217131,99,1.5678368427176307e-24,0.5910303160825385,0.35649719545055636,99,100000,-11.579383850097656,1.3730096817016602,4.705268859863281,0.004405437037348747,11.715373039245605,30.86734962463379,0.11770833283662796
1687,BBOB_F1,0,60.80033741520428,99,8.489901373505992e-26,0.6141448223758008,0.4221594886579195,99,100000,-12.0103759765625,1.544903039932251,-7.659292221069336,0.004352343734353781,12.134848594665527,28.591203689575195,0.11562500149011612
1688,BBOB_F1,0,58.48026274749636,99,2.444022207746674e-24,0.5907097247221854,0.3550135197363335,99,100000,-13.67319393157959,2.0367398262023926,-4.66195011138916,0.004410956986248493,13.801703453063965,29.14047622680664,0.1171875
1689,BBOB_F1,0,58.885001653299746,99,6.873669796614827e-25,0.5947979964979773,0.3664949367771413,99,100000,-13.127950668334961,2.2978286743164062,0.10180830955505371,0.004473954904824495,13.262227058410645,30.01881980895996,0.12395833432674408
1690,BBOB_F1,0,50.28291878261648,99,9.243126330491424e-21,0.5079082705314796,0.11851514932278284,99,100000,-12.6906156539917,2.825453758239746,-6.960942268371582,0.004543490707874298,12.821051597595215,28.709529876708984,0.1067708358168602
1691,BBOB_F1,0,61.16375357453633,99,1.6953924966398185e-25,0.617815692672084,0.4317490752510607,99,100000,-12.713106155395508,1.2004003524780273,8.1048583984375,0.004446843639016151,12.853180885314941,31.49661636352539,0.12708333134651184
1692,BBOB_F1,0,51.801596169211685,99,1.3691392035885765e-21,0.5232484461536535,0.16189256288279646,99,100000,-11.952466011047363,1.722005844116211,-17.58700180053711,0.00437652412801981,12.0696382522583,26.761796951293945,0.1067708358168602
1693,BBOB_F1,0,37.22067274116805,99,3.2227127234338896e-15,0.37596639132492987,-0.2581618318185653,99,100000,-13.348966598510742,1.2287211418151855,-11.13690185546875,0.004297149833291769,13.469112396240234,27.956417083740234,0.10052083432674408
1694,BBOB_F1,0,35.13873883254097,99,2.133171562888455e-14,0.3549367558842521,-0.3180040741264076,99,100000,-12.526084899902344,1.460719347000122,-7.483783721923828,0.004239534959197044,12.647476196289062,28.630146026611328,0.10833333432674408
1695,BBOB_F1,0,48.13450687674846,99,6.088782356827909e-20,0.48620714016917643,0.056521952693563283,99,100000,-11.971617698669434,1.685202717781067,15.977474212646484,0.004277950152754784,12.112460136413574,32.929237365722656,0.11614583432674408
1696,BBOB_F1,0,63.35477990778596,99,1.2920233624354317e-26,0.6399472717958177,0.49476323059280863,99,100000,-11.426587104797363,2.3190197944641113,39.290977478027344,0.004466366488486528,11.592906951904297,37.260284423828125,0.12656250596046448
1697,BBOB_F1,0,56.4937055822953,99,9.430341647317856e-24,0.5706434907302556,0.296923464173603,99,100000,-13.207428932189941,1.9041810035705566,24.485340118408203,0.004626780282706022,13.367213249206543,34.554176330566406,0.11562500149011612
1698,BBOB_F1,0,60.409017043082436,99,3.9103934678659344e-25,0.6101920913442672,0.4094177789963757,99,100000,-12.041349411010742,1.8729915618896484,7.346574306488037,0.004784994758665562,12.191461563110352,31.375146865844727,0.11927083134651184
1699,BBOB_F1,0,59.26104537891612,99,8.976862789682247e-25,0.5985964179688498,0.3760388306697392,99,100000,-12.414690971374512,1.571262240409851,-19.603918075561523,0.004668187815696001,12.537726402282715,26.347076416015625,0.09427083283662796
1700,BBOB_F1,0,55.44853955513257,99,2.595520349589256e-23,0.5600862581326521,0.2660607978939289,99,100000,-12.30072021484375,1.4610674381256104,-6.771818161010742,0.004592545796185732,12.43272590637207,28.7420597076416,0.11822916567325592
1701,BBOB_F1,0,58.0943467833001,99,3.1206680090571125e-24,0.586811583669698,0.34207749500241513,99,100000,-12.420221328735352,1.6163119077682495,-2.9743943214416504,0.004632617346942425,12.556639671325684,29.44658088684082,0.0989583358168602
1702,BBOB_F1,0,51.70798271327062,99,1.3193647451679258e-21,0.5223028556896022,0.15805295787955906,99,100000,-11.932211875915527,2.7452754974365234,3.9352407455444336,0.004622704815119505,12.074291229248047,30.731910705566406,0.12552084028720856
1703,BBOB_F1,0,53.29426591661381,99,1.7727430705535297e-22,0.5383259183496346,0.2036156979858194,99,100000,-11.669601440429688,1.21836519241333,-23.486572265625,0.004538305103778839,11.786057472229004,25.646316528320312,0.09166666865348816
1704,BBOB_F1,0,59.262396109221505,99,9.868059090178961e-25,0.5986100617093082,0.3753274555684762,99,100000,-11.675682067871094,1.1147773265838623,7.109145641326904,0.004469074308872223,11.815622329711914,31.313926696777344,0.11406250298023224
1705,BBOB_F1,0,57.826466462397576,99,4.867343559929953e-24,0.5841057218423997,0.3337872782085004,99,100000,-13.143341064453125,1.61712646484375,-5.994729995727539,0.00441240007057786,13.270846366882324,28.894624710083008,0.09166666865348816
1706,BBOB_F1,0,57.18096875771418,99,5.3653022587426696e-24,0.5775855430072138,0.3149866962073198,99,100000,-10.802278518676758,1.5332419872283936,15.123282432556152,0.004465050529688597,10.948665618896484,32.794517517089844,0.1067708358168602
1707,BBOB_F1,0,56.471418497962496,99,1.4132163755956295e-23,0.5704183686662878,0.2944028970591912,99,100000,-11.573251724243164,1.9080846309661865,14.331298828125,0.004578064661473036,11.722743034362793,32.660499572753906,0.125
1708,BBOB_F1,0,64.16123760558264,99,5.7369467140918226e-27,0.6480933091472992,0.5156551975088234,99,100000,-11.996213912963867,1.542127013206482,-6.830432891845703,0.004579051397740841,12.127789497375488,28.73185920715332,0.10520832985639572
1709,BBOB_F1,0,57.78858666916709,99,5.865791556267085e-24,0.5837230976683546,0.3318366943254404,99,100000,-10.243135452270508,1.8019919395446777,-16.231199264526367,0.004453574772924185,10.363433837890625,27.001819610595703,0.1067708358168602
1710,BBOB_F1,0,42.82029883935064,99,3.797547050203895e-18,0.43252827110455205,-0.09927046200052306,99,100000,-12.003106117248535,2.695798397064209,-10.675521850585938,0.004379634745419025,12.125898361206055,28.034221649169922,0.10468749701976776
1711,BBOB_F1,0,60.95819102000915,99,1.8879189868020562e-25,0.6157393032324157,0.4230027786144361,99,100000,-12.182185173034668,2.17708683013916,-5.763858795166016,0.0043652174063026905,12.308537483215332,28.939273834228516,0.11354167014360428
1712,BBOB_F1,0,64.49501754250883,99,3.642690578353713e-27,0.6514648236617054,0.5246064572875575,99,100000,-13.424703598022461,1.5469162464141846,-23.307369232177734,0.004353904630988836,13.536677360534668,25.7127742767334,0.09218750149011612
1713,BBOB_F1,0,60.701280711970895,99,1.836721704501851e-25,0.6131442496158677,0.4150076442736201,99,100000,-12.229559898376465,1.9141714572906494,0.4614241123199463,0.004275957588106394,12.358211517333984,30.0845947265625,0.1171875
1714,BBOB_F1,0,57.241896391004374,99,7.371280451981918e-24,0.5782009736465088,0.31516478310843027,99,100000,-12.148348808288574,1.357062816619873,2.54854154586792,0.004236968699842691,12.277427673339844,30.466426849365234,0.12552084028720856
1715,BBOB_F1,0,54.88224887636565,99,6.335773335981835e-23,0.5543661502663196,0.24706235368839966,99,100000,-13.010758399963379,1.2555227279663086,-9.174919128417969,0.004283702466636896,13.13206672668457,28.31742286682129,0.10208333283662796
1716,BBOB_F1,0,62.833365839312854,99,2.4432640646885215e-26,0.6346804630233621,0.4758761490247773,99,100000,-11.199731826782227,2.8834023475646973,13.289068222045898,0.004225433804094791,11.336758613586426,32.4309196472168,0.12187500298023224
1717,BBOB_F1,0,61.51348497275423,99,8.482935682400562e-26,0.6213483330581235,0.4375555108549295,99,100000,-12.157386779785156,1.6793378591537476,-9.040594100952148,0.004318403545767069,12.279753684997559,28.33965301513672,0.10000000149011612
1718,BBOB_F1,0,61.51065300556247,99,9.260703455721554e-26,0.6213197273289138,0.43720505277918953,99,100000,-11.030227661132812,1.6278948783874512,25.498043060302734,0.004400541074573994,11.182841300964355,34.69875717163086,0.13124999403953552
1719,BBOB_F1,0,59.09670013977348,99,7.447373984646124e-25,0.596936365048217,0.36739342213152554,99,100000,-11.508696556091309,1.6336864233016968,10.57719612121582,0.004521340597420931,11.653181076049805,31.959087371826172,0.1171875
1720,BBOB_F1,0,58.313410394281355,99,3.508353672443706e-24,0.5890243474169835,0.34461916456521124,99,100000,-12.446819305419922,1.5293539762496948,14.466863632202148,0.0045612407848238945,12.595878601074219,32.683876037597656,0.13124999403953552
1721,BBOB_F1,0,59.5993210636699,99,5.069177566789756e-25,0.6020133440774738,0.38143774822268584,99,100000,-12.199546813964844,1.661778211593628,-8.349874496459961,0.004646820481866598,12.331720352172852,28.445560455322266,0.09739582985639572
1722,BBOB_F1,0,60.73801645629876,99,2.203086131747871e-25,0.6135153177403916,0.4139991595262294,99,100000,-11.778736114501953,1.4378762245178223,14.468036651611328,0.004724904429167509,11.933223724365234,32.701744079589844,0.12968750298023224
1723,BBOB_F1,0,63.59827596208106,99,1.6006111883869643e-26,0.6424068278998087,0.49601531086173434,99,100000,-11.937309265136719,1.2724566459655762,13.391152381896973,0.004792845342308283,12.0930757522583,32.507301330566406,0.1223958358168602
